T:0.007	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2418]	I -> R
T:20.167	nS:8552	nQ:743	nE:397	nI:261	nP:39	nR:750	nF:1	node:[8047]	I -> R
T:20.172	nS:8552	nQ:743	nE:397	nI:260	nP:39	nR:751	nF:1	node:[3405]	E -> I
T:20.176	nS:8552	nQ:743	nE:396	nI:261	nP:39	nR:751	nF:1	node:[4196]	S -> E
T:20.178	nS:8551	nQ:743	nE:397	nI:261	nP:39	nR:751	nF:1	node:[144]	I -> R
T:20.191	nS:8551	nQ:743	nE:397	nI:260	nP:39	nR:752	nF:1	node:[7724]	I -> R
T:20.193	nS:8551	nQ:743	nE:397	nI:259	nP:39	nR:753	nF:1	node:[3372]	I -> R
T:20.193	nS:8551	nQ:743	nE:397	nI:258	nP:39	nR:754	nF:1	node:[9620]	S -> E
T:20.197	nS:8550	nQ:743	nE:398	nI:258	nP:39	nR:754	nF:1	node:[6231]	E -> I
T:20.202	nS:8550	nQ:743	nE:397	nI:259	nP:39	nR:754	nF:1	node:[4621]	S -> E
T:20.206	nS:8549	nQ:743	nE:398	nI:259	nP:39	nR:754	nF:1	node:[8657]	S -> E
T:20.209	nS:8548	nQ:743	nE:399	nI:259	nP:39	nR:754	nF:1	node:[7750]	S -> E
T:20.216	nS:8547	nQ:743	nE:400	nI:259	nP:39	nR:754	nF:1	node:[6677]	E -> I
T:20.218	nS:8547	nQ:743	nE:399	nI:260	nP:39	nR:754	nF:1	node:[4084]	S -> E
T:20.222	nS:8546	nQ:743	nE:400	nI:260	nP:39	nR:754	nF:1	node:[9642]	E -> I
T:20.223	nS:8546	nQ:743	nE:399	nI:261	nP:39	nR:754	nF:1	node:[9298]	S -> E
T:20.225	nS:8545	nQ:743	nE:400	nI:261	nP:39	nR:754	nF:1	node:[9387]	S -> E
T:20.226	nS:8544	nQ:743	nE:401	nI:261	nP:39	nR:754	nF:1	node:[6275]	I -> R
T:20.230	nS:8544	nQ:743	nE:401	nI:260	nP:39	nR:755	nF:1	node:[5026]	S -> E
T:20.230	nS:8543	nQ:743	nE:402	nI:260	nP:39	nR:755	nF:1	node:[7753]	E -> I
T:20.236	nS:8543	nQ:743	nE:401	nI:261	nP:39	nR:755	nF:1	node:[375]	S -> E
T:20.239	nS:8542	nQ:743	nE:402	nI:261	nP:39	nR:755	nF:1	node:[9900]	I -> R
T:20.242	nS:8542	nQ:743	nE:402	nI:260	nP:39	nR:756	nF:1	node:[9226]	S -> E
T:20.244	nS:8541	nQ:743	nE:403	nI:260	nP:39	nR:756	nF:1	node:[6230]	E -> I
T:20.245	nS:8541	nQ:743	nE:402	nI:261	nP:39	nR:756	nF:1	node:[7155]	I -> R
T:20.245	nS:8541	nQ:743	nE:402	nI:260	nP:39	nR:757	nF:1	node:[6943]	E -> I
T:20.263	nS:8541	nQ:743	nE:401	nI:261	nP:39	nR:757	nF:1	node:[6712]	E -> I
T:20.268	nS:8541	nQ:743	nE:400	nI:262	nP:39	nR:757	nF:1	node:[6641]	E -> I
T:20.271	nS:8541	nQ:743	nE:399	nI:263	nP:39	nR:757	nF:1	node:[6591]	I -> R
T:20.275	nS:8541	nQ:743	nE:399	nI:262	nP:39	nR:758	nF:1	node:[845]	S -> E
T:20.289	nS:8540	nQ:743	nE:400	nI:262	nP:39	nR:758	nF:1	node:[6081]	I -> R
T:20.292	nS:8540	nQ:743	nE:400	nI:261	nP:39	nR:759	nF:1	node:[1058]	I -> R
T:20.293	nS:8540	nQ:743	nE:400	nI:260	nP:39	nR:760	nF:1	node:[5849]	I -> R
T:20.295	nS:8540	nQ:743	nE:400	nI:259	nP:39	nR:761	nF:1	node:[7980]	I -> P
T:20.305	nS:8540	nQ:746	nE:400	nI:258	nP:40	nR:761	nF:1	node:[8387]	E -> I
T:20.306	nS:8540	nQ:746	nE:399	nI:259	nP:40	nR:761	nF:1	node:[6853]	S -> E
T:20.309	nS:8539	nQ:746	nE:400	nI:259	nP:40	nR:761	nF:1	node:[14]	S -> E
T:20.313	nS:8538	nQ:746	nE:401	nI:259	nP:40	nR:761	nF:1	node:[6028]	E -> I
T:20.317	nS:8538	nQ:746	nE:400	nI:260	nP:40	nR:761	nF:1	node:[2002]	E -> I
T:20.317	nS:8538	nQ:746	nE:399	nI:261	nP:40	nR:761	nF:1	node:[1255]	S -> E
T:20.320	nS:8537	nQ:746	nE:400	nI:261	nP:40	nR:761	nF:1	node:[5153]	E -> I
T:20.322	nS:8537	nQ:746	nE:399	nI:262	nP:40	nR:761	nF:1	node:[847]	I -> P
T:20.322	nS:8537	nQ:768	nE:399	nI:261	nP:41	nR:761	nF:1	node:[9973]	S -> E
T:20.325	nS:8536	nQ:768	nE:400	nI:261	nP:41	nR:761	nF:1	node:[8152]	E -> I
T:20.327	nS:8536	nQ:768	nE:399	nI:262	nP:41	nR:761	nF:1	node:[167]	E -> I
T:20.329	nS:8536	nQ:768	nE:398	nI:263	nP:41	nR:761	nF:1	node:[8571]	E -> I
T:20.334	nS:8536	nQ:768	nE:397	nI:264	nP:41	nR:761	nF:1	node:[173]	E -> I
T:20.349	nS:8536	nQ:768	nE:396	nI:265	nP:41	nR:761	nF:1	node:[894]	E -> I
T:20.350	nS:8536	nQ:768	nE:395	nI:266	nP:41	nR:761	nF:1	node:[7619]	E -> I
T:20.350	nS:8536	nQ:768	nE:394	nI:267	nP:41	nR:761	nF:1	node:[151]	S -> E
T:20.351	nS:8535	nQ:768	nE:395	nI:267	nP:41	nR:761	nF:1	node:[2641]	I -> R
T:20.355	nS:8535	nQ:768	nE:395	nI:266	nP:41	nR:762	nF:1	node:[7874]	I -> R
T:20.358	nS:8535	nQ:768	nE:395	nI:265	nP:41	nR:763	nF:1	node:[7971]	S -> E
T:20.360	nS:8534	nQ:768	nE:396	nI:265	nP:41	nR:763	nF:1	node:[2612]	I -> R
T:20.370	nS:8534	nQ:768	nE:396	nI:264	nP:41	nR:764	nF:1	node:[2037]	I -> R
T:20.372	nS:8534	nQ:768	nE:396	nI:263	nP:41	nR:765	nF:1	node:[5482]	S -> E
T:20.374	nS:8533	nQ:768	nE:397	nI:263	nP:41	nR:765	nF:1	node:[8909]	S -> E
T:20.379	nS:8532	nQ:768	nE:398	nI:263	nP:41	nR:765	nF:1	node:[8769]	S -> E
T:20.382	nS:8531	nQ:768	nE:399	nI:263	nP:41	nR:765	nF:1	node:[9987]	E -> I
T:20.383	nS:8531	nQ:768	nE:398	nI:264	nP:41	nR:765	nF:1	node:[7986]	S -> E
T:20.390	nS:8530	nQ:768	nE:399	nI:264	nP:41	nR:765	nF:1	node:[5492]	E -> I
T:20.393	nS:8530	nQ:768	nE:398	nI:265	nP:41	nR:765	nF:1	node:[4844]	E -> I
T:20.400	nS:8530	nQ:768	nE:397	nI:266	nP:41	nR:765	nF:1	node:[377]	E -> I
T:20.401	nS:8530	nQ:768	nE:396	nI:267	nP:41	nR:765	nF:1	node:[7885]	S -> E
T:20.404	nS:8529	nQ:768	nE:397	nI:267	nP:41	nR:765	nF:1	node:[3950]	S -> E
T:20.404	nS:8528	nQ:768	nE:398	nI:267	nP:41	nR:765	nF:1	node:[4053]	E -> I
T:20.408	nS:8528	nQ:768	nE:397	nI:268	nP:41	nR:765	nF:1	node:[4494]	S -> E
T:20.411	nS:8527	nQ:768	nE:398	nI:268	nP:41	nR:765	nF:1	node:[609]	S -> E
T:20.413	nS:8526	nQ:768	nE:399	nI:268	nP:41	nR:765	nF:1	node:[8284]	E -> I
T:20.422	nS:8526	nQ:768	nE:398	nI:269	nP:41	nR:765	nF:1	node:[7008]	S -> E
T:20.423	nS:8525	nQ:768	nE:399	nI:269	nP:41	nR:765	nF:1	node:[364]	E -> I
T:20.425	nS:8525	nQ:768	nE:398	nI:270	nP:41	nR:765	nF:1	node:[6955]	I -> R
T:20.428	nS:8525	nQ:768	nE:398	nI:269	nP:41	nR:766	nF:1	node:[5838]	S -> E
T:20.438	nS:8524	nQ:768	nE:399	nI:269	nP:41	nR:766	nF:1	node:[8003]	P -> R
T:20.438	nS:8524	nQ:768	nE:399	nI:269	nP:40	nR:767	nF:1	node:[3017]	E -> I
T:20.439	nS:8524	nQ:768	nE:398	nI:270	nP:40	nR:767	nF:1	node:[5420]	S -> E
T:20.442	nS:8523	nQ:768	nE:399	nI:270	nP:40	nR:767	nF:1	node:[9820]	S -> E
T:20.455	nS:8522	nQ:768	nE:400	nI:270	nP:40	nR:767	nF:1	node:[3856]	I -> P
T:20.460	nS:8522	nQ:775	nE:400	nI:269	nP:41	nR:767	nF:1	node:[7668]	E -> I
T:20.470	nS:8522	nQ:775	nE:399	nI:270	nP:41	nR:767	nF:1	node:[9483]	S -> E
T:20.470	nS:8521	nQ:775	nE:400	nI:270	nP:41	nR:767	nF:1	node:[5008]	E -> I
T:20.472	nS:8521	nQ:775	nE:399	nI:271	nP:41	nR:767	nF:1	node:[2833]	S -> E
T:20.476	nS:8520	nQ:775	nE:400	nI:271	nP:41	nR:767	nF:1	node:[9587]	E -> I
T:20.483	nS:8520	nQ:775	nE:399	nI:272	nP:41	nR:767	nF:1	node:[2526]	E -> I
T:20.486	nS:8520	nQ:775	nE:398	nI:273	nP:41	nR:767	nF:1	node:[4328]	S -> E
T:20.488	nS:8519	nQ:775	nE:399	nI:273	nP:41	nR:767	nF:1	node:[11]	S -> E
T:20.498	nS:8518	nQ:775	nE:400	nI:273	nP:41	nR:767	nF:1	node:[1457]	E -> I
T:20.498	nS:8518	nQ:775	nE:399	nI:274	nP:41	nR:767	nF:1	node:[444]	S -> E
T:20.499	nS:8517	nQ:775	nE:400	nI:274	nP:41	nR:767	nF:1	node:[6720]	S -> E
T:20.500	nS:8516	nQ:775	nE:401	nI:274	nP:41	nR:767	nF:1	node:[8385]	I -> R
T:20.509	nS:8516	nQ:775	nE:401	nI:273	nP:41	nR:768	nF:1	node:[534]	E -> I
T:20.515	nS:8516	nQ:775	nE:400	nI:274	nP:41	nR:768	nF:1	node:[1019]	S -> E
T:20.517	nS:8515	nQ:775	nE:401	nI:274	nP:41	nR:768	nF:1	node:[7865]	S -> E
T:20.519	nS:8514	nQ:775	nE:402	nI:274	nP:41	nR:768	nF:1	node:[8753]	S -> E
T:20.520	nS:8513	nQ:775	nE:403	nI:274	nP:41	nR:768	nF:1	node:[991]	I -> R
T:20.525	nS:8513	nQ:775	nE:403	nI:273	nP:41	nR:769	nF:1	node:[2332]	S -> E
T:20.533	nS:8512	nQ:775	nE:404	nI:273	nP:41	nR:769	nF:1	node:[3835]	E -> I
T:20.533	nS:8512	nQ:775	nE:403	nI:274	nP:41	nR:769	nF:1	node:[6433]	I -> R
T:20.536	nS:8512	nQ:775	nE:403	nI:273	nP:41	nR:770	nF:1	node:[997]	S -> E
T:20.545	nS:8511	nQ:775	nE:404	nI:273	nP:41	nR:770	nF:1	node:[4836]	E -> I
T:20.546	nS:8511	nQ:775	nE:403	nI:274	nP:41	nR:770	nF:1	node:[3067]	E -> I
T:20.548	nS:8511	nQ:775	nE:402	nI:275	nP:41	nR:770	nF:1	node:[816]	I -> R
T:20.550	nS:8511	nQ:775	nE:402	nI:274	nP:41	nR:771	nF:1	node:[6626]	S -> E
T:20.558	nS:8510	nQ:775	nE:403	nI:274	nP:41	nR:771	nF:1	node:[9814]	E -> I
T:20.559	nS:8510	nQ:775	nE:402	nI:275	nP:41	nR:771	nF:1	node:[7636]	S -> E
T:20.562	nS:8509	nQ:775	nE:403	nI:275	nP:41	nR:771	nF:1	node:[9274]	E -> I
T:20.562	nS:8509	nQ:775	nE:402	nI:276	nP:41	nR:771	nF:1	node:[7094]	E -> I
T:20.563	nS:8509	nQ:775	nE:401	nI:277	nP:41	nR:771	nF:1	node:[6230]	I -> R
T:20.565	nS:8509	nQ:775	nE:401	nI:276	nP:41	nR:772	nF:1	node:[5718]	S -> E
T:20.574	nS:8508	nQ:775	nE:402	nI:276	nP:41	nR:772	nF:1	node:[7387]	S -> E
T:20.575	nS:8507	nQ:775	nE:403	nI:276	nP:41	nR:772	nF:1	node:[7699]	E -> I
T:20.578	nS:8507	nQ:775	nE:402	nI:277	nP:41	nR:772	nF:1	node:[902]	I -> R
T:20.579	nS:8507	nQ:775	nE:402	nI:276	nP:41	nR:773	nF:1	node:[8377]	I -> R
T:20.579	nS:8507	nQ:775	nE:402	nI:275	nP:41	nR:774	nF:1	node:[71]	S -> E
T:20.581	nS:8506	nQ:775	nE:403	nI:275	nP:41	nR:774	nF:1	node:[9069]	S -> E
T:20.583	nS:8505	nQ:775	nE:404	nI:275	nP:41	nR:774	nF:1	node:[2204]	E -> I
T:20.585	nS:8505	nQ:775	nE:403	nI:276	nP:41	nR:774	nF:1	node:[6398]	E -> I
T:20.589	nS:8505	nQ:775	nE:402	nI:277	nP:41	nR:774	nF:1	node:[6486]	S -> E
T:20.597	nS:8504	nQ:775	nE:403	nI:277	nP:41	nR:774	nF:1	node:[5006]	E -> I
T:20.607	nS:8504	nQ:775	nE:402	nI:278	nP:41	nR:774	nF:1	node:[9562]	I -> R
T:20.614	nS:8504	nQ:775	nE:402	nI:277	nP:41	nR:775	nF:1	node:[9952]	S -> E
T:20.615	nS:8503	nQ:775	nE:403	nI:277	nP:41	nR:775	nF:1	node:[1499]	S -> E
T:20.621	nS:8502	nQ:775	nE:404	nI:277	nP:41	nR:775	nF:1	node:[8769]	E -> I
T:20.621	nS:8502	nQ:775	nE:403	nI:278	nP:41	nR:775	nF:1	node:[8558]	S -> E
T:20.628	nS:8501	nQ:775	nE:404	nI:278	nP:41	nR:775	nF:1	node:[9596]	S -> E
T:20.634	nS:8500	nQ:775	nE:405	nI:278	nP:41	nR:775	nF:1	node:[376]	P -> R
T:20.636	nS:8500	nQ:775	nE:405	nI:278	nP:40	nR:776	nF:1	node:[4849]	S -> E
T:20.637	nS:8499	nQ:775	nE:406	nI:278	nP:40	nR:776	nF:1	node:[3119]	E -> I
T:20.639	nS:8499	nQ:775	nE:405	nI:279	nP:40	nR:776	nF:1	node:[6429]	I -> P
T:20.645	nS:8499	nQ:783	nE:405	nI:278	nP:41	nR:776	nF:1	node:[1721]	S -> E
T:20.646	nS:8498	nQ:783	nE:406	nI:278	nP:41	nR:776	nF:1	node:[9273]	S -> E
T:20.650	nS:8497	nQ:783	nE:407	nI:278	nP:41	nR:776	nF:1	node:[5984]	S -> E
T:20.651	nS:8496	nQ:783	nE:408	nI:278	nP:41	nR:776	nF:1	node:[3111]	P -> R
T:20.651	nS:8496	nQ:783	nE:408	nI:278	nP:40	nR:777	nF:1	node:[7189]	E -> I
T:20.654	nS:8496	nQ:783	nE:407	nI:279	nP:40	nR:777	nF:1	node:[448]	I -> R
T:20.656	nS:8496	nQ:783	nE:407	nI:278	nP:40	nR:778	nF:1	node:[407]	I -> R
T:20.667	nS:8496	nQ:783	nE:407	nI:277	nP:40	nR:779	nF:1	node:[8478]	E -> I
T:20.668	nS:8496	nQ:783	nE:406	nI:278	nP:40	nR:779	nF:1	node:[4028]	E -> I
T:20.673	nS:8496	nQ:783	nE:405	nI:279	nP:40	nR:779	nF:1	node:[6873]	S -> E
T:20.674	nS:8495	nQ:783	nE:406	nI:279	nP:40	nR:779	nF:1	node:[4825]	I -> R
T:20.675	nS:8495	nQ:783	nE:406	nI:278	nP:40	nR:780	nF:1	node:[2555]	E -> I
T:20.679	nS:8495	nQ:783	nE:405	nI:279	nP:40	nR:780	nF:1	node:[1914]	I -> R
T:20.679	nS:8495	nQ:783	nE:405	nI:278	nP:40	nR:781	nF:1	node:[3904]	E -> I
T:20.685	nS:8495	nQ:783	nE:404	nI:279	nP:40	nR:781	nF:1	node:[3292]	S -> E
T:20.694	nS:8494	nQ:783	nE:405	nI:279	nP:40	nR:781	nF:1	node:[593]	E -> I
T:20.696	nS:8494	nQ:783	nE:404	nI:280	nP:40	nR:781	nF:1	node:[6947]	S -> E
T:20.701	nS:8493	nQ:783	nE:405	nI:280	nP:40	nR:781	nF:1	node:[2742]	I -> R
T:20.703	nS:8493	nQ:783	nE:405	nI:279	nP:40	nR:782	nF:1	node:[9401]	I -> P
T:20.705	nS:8493	nQ:788	nE:405	nI:278	nP:41	nR:782	nF:1	node:[7471]	I -> R
T:20.708	nS:8493	nQ:788	nE:405	nI:277	nP:41	nR:783	nF:1	node:[5449]	E -> I
T:20.712	nS:8493	nQ:788	nE:404	nI:278	nP:41	nR:783	nF:1	node:[3288]	E -> I
T:20.719	nS:8493	nQ:788	nE:403	nI:279	nP:41	nR:783	nF:1	node:[415]	I -> P
T:20.725	nS:8493	nQ:843	nE:403	nI:278	nP:42	nR:783	nF:1	node:[9135]	I -> R
T:20.727	nS:8493	nQ:843	nE:403	nI:277	nP:42	nR:784	nF:1	node:[1004]	I -> P
T:20.727	nS:8493	nQ:868	nE:403	nI:276	nP:43	nR:784	nF:1	node:[65]	E -> I
T:20.767	nS:8493	nQ:868	nE:402	nI:277	nP:43	nR:784	nF:1	node:[3119]	I -> P
T:20.770	nS:8493	nQ:883	nE:402	nI:276	nP:44	nR:784	nF:1	node:[5574]	S -> E
T:20.776	nS:8492	nQ:883	nE:403	nI:276	nP:44	nR:784	nF:1	node:[5103]	S -> E
T:20.778	nS:8491	nQ:883	nE:404	nI:276	nP:44	nR:784	nF:1	node:[6119]	E -> I
T:20.788	nS:8491	nQ:883	nE:403	nI:277	nP:44	nR:784	nF:1	node:[650]	I -> R
T:20.797	nS:8491	nQ:883	nE:403	nI:276	nP:44	nR:785	nF:1	node:[9838]	S -> E
T:20.799	nS:8490	nQ:883	nE:404	nI:276	nP:44	nR:785	nF:1	node:[4521]	S -> E
T:20.800	nS:8489	nQ:883	nE:405	nI:276	nP:44	nR:785	nF:1	node:[6338]	S -> E
T:20.801	nS:8488	nQ:883	nE:406	nI:276	nP:44	nR:785	nF:1	node:[655]	S -> E
T:20.803	nS:8487	nQ:883	nE:407	nI:276	nP:44	nR:785	nF:1	node:[976]	P -> R
T:20.803	nS:8487	nQ:883	nE:407	nI:276	nP:43	nR:786	nF:1	node:[6626]	E -> I
T:20.805	nS:8487	nQ:883	nE:406	nI:277	nP:43	nR:786	nF:1	node:[8049]	E -> I
T:20.805	nS:8487	nQ:883	nE:405	nI:278	nP:43	nR:786	nF:1	node:[2135]	S -> E
T:20.812	nS:8486	nQ:883	nE:406	nI:278	nP:43	nR:786	nF:1	node:[6800]	E -> I
T:20.813	nS:8486	nQ:883	nE:405	nI:279	nP:43	nR:786	nF:1	node:[975]	S -> E
T:20.813	nS:8485	nQ:883	nE:406	nI:279	nP:43	nR:786	nF:1	node:[3732]	S -> E
T:20.816	nS:8484	nQ:883	nE:407	nI:279	nP:43	nR:786	nF:1	node:[2281]	I -> R
T:20.817	nS:8484	nQ:883	nE:407	nI:278	nP:43	nR:787	nF:1	node:[7073]	S -> E
T:20.817	nS:8483	nQ:883	nE:408	nI:278	nP:43	nR:787	nF:1	node:[6150]	S -> E
T:20.818	nS:8482	nQ:883	nE:409	nI:278	nP:43	nR:787	nF:1	node:[2549]	S -> E
T:20.819	nS:8481	nQ:883	nE:410	nI:278	nP:43	nR:787	nF:1	node:[6802]	S -> E
T:20.826	nS:8480	nQ:883	nE:411	nI:278	nP:43	nR:787	nF:1	node:[2938]	S -> E
T:20.827	nS:8479	nQ:883	nE:412	nI:278	nP:43	nR:787	nF:1	node:[2930]	I -> R
T:20.827	nS:8479	nQ:883	nE:412	nI:277	nP:43	nR:788	nF:1	node:[933]	P -> R
T:20.828	nS:8479	nQ:883	nE:412	nI:277	nP:42	nR:789	nF:1	node:[2630]	I -> P
T:20.830	nS:8479	nQ:895	nE:412	nI:276	nP:43	nR:789	nF:1	node:[14]	E -> I
T:20.832	nS:8479	nQ:895	nE:411	nI:277	nP:43	nR:789	nF:1	node:[5065]	S -> E
T:20.845	nS:8478	nQ:895	nE:412	nI:277	nP:43	nR:789	nF:1	node:[6981]	I -> R
T:20.846	nS:8478	nQ:895	nE:412	nI:276	nP:43	nR:790	nF:1	node:[689]	I -> R
T:20.850	nS:8478	nQ:895	nE:412	nI:275	nP:43	nR:791	nF:1	node:[3861]	I -> R
T:20.851	nS:8478	nQ:895	nE:412	nI:274	nP:43	nR:792	nF:1	node:[5153]	I -> R
T:20.865	nS:8478	nQ:895	nE:412	nI:273	nP:43	nR:793	nF:1	node:[916]	E -> I
T:20.865	nS:8478	nQ:895	nE:411	nI:274	nP:43	nR:793	nF:1	node:[5103]	E -> I
T:20.867	nS:8478	nQ:895	nE:410	nI:275	nP:43	nR:793	nF:1	node:[7855]	S -> E
T:20.875	nS:8477	nQ:895	nE:411	nI:275	nP:43	nR:793	nF:1	node:[5138]	E -> I
T:20.878	nS:8477	nQ:895	nE:410	nI:276	nP:43	nR:793	nF:1	node:[524]	S -> E
T:20.887	nS:8476	nQ:895	nE:411	nI:276	nP:43	nR:793	nF:1	node:[883]	E -> I
T:20.889	nS:8476	nQ:895	nE:410	nI:277	nP:43	nR:793	nF:1	node:[2248]	E -> I
T:20.894	nS:8476	nQ:895	nE:409	nI:278	nP:43	nR:793	nF:1	node:[4521]	E -> I
T:20.896	nS:8476	nQ:895	nE:408	nI:279	nP:43	nR:793	nF:1	node:[5700]	S -> E
T:20.898	nS:8475	nQ:895	nE:409	nI:279	nP:43	nR:793	nF:1	node:[1786]	I -> P
T:20.904	nS:8475	nQ:914	nE:409	nI:278	nP:44	nR:793	nF:1	node:[9964]	E -> I
T:20.907	nS:8475	nQ:914	nE:408	nI:279	nP:44	nR:793	nF:1	node:[5482]	E -> I
T:20.910	nS:8475	nQ:914	nE:407	nI:280	nP:44	nR:793	nF:1	node:[3838]	S -> E
T:20.911	nS:8474	nQ:914	nE:408	nI:280	nP:44	nR:793	nF:1	node:[2621]	S -> E
T:20.912	nS:8473	nQ:914	nE:409	nI:280	nP:44	nR:793	nF:1	node:[2409]	E -> I
T:20.922	nS:8473	nQ:914	nE:408	nI:281	nP:44	nR:793	nF:1	node:[4362]	P -> R
T:20.923	nS:8473	nQ:914	nE:408	nI:281	nP:43	nR:794	nF:1	node:[3287]	S -> E
T:20.930	nS:8472	nQ:914	nE:409	nI:281	nP:43	nR:794	nF:1	node:[3521]	S -> E
T:20.937	nS:8471	nQ:914	nE:410	nI:281	nP:43	nR:794	nF:1	node:[3106]	S -> E
T:20.937	nS:8470	nQ:914	nE:411	nI:281	nP:43	nR:794	nF:1	node:[8215]	S -> E
T:20.943	nS:8469	nQ:914	nE:412	nI:281	nP:43	nR:794	nF:1	node:[9828]	S -> E
T:20.945	nS:8468	nQ:914	nE:413	nI:281	nP:43	nR:794	nF:1	node:[785]	E -> I
T:20.948	nS:8468	nQ:914	nE:412	nI:282	nP:43	nR:794	nF:1	node:[136]	I -> R
T:20.952	nS:8468	nQ:914	nE:412	nI:281	nP:43	nR:795	nF:1	node:[4192]	S -> E
T:20.953	nS:8467	nQ:914	nE:413	nI:281	nP:43	nR:795	nF:1	node:[7622]	S -> E
T:20.953	nS:8466	nQ:914	nE:414	nI:281	nP:43	nR:795	nF:1	node:[364]	I -> R
T:20.953	nS:8466	nQ:914	nE:414	nI:280	nP:43	nR:796	nF:1	node:[3043]	S -> E
T:20.957	nS:8465	nQ:914	nE:415	nI:280	nP:43	nR:796	nF:1	node:[3449]	E -> I
T:20.965	nS:8465	nQ:914	nE:414	nI:281	nP:43	nR:796	nF:1	node:[6111]	E -> I
T:20.966	nS:8465	nQ:914	nE:413	nI:282	nP:43	nR:796	nF:1	node:[9818]	S -> E
T:20.967	nS:8464	nQ:914	nE:414	nI:282	nP:43	nR:796	nF:1	node:[5862]	I -> R
T:20.971	nS:8464	nQ:914	nE:414	nI:281	nP:43	nR:797	nF:1	node:[167]	I -> R
T:20.972	nS:8464	nQ:914	nE:414	nI:280	nP:43	nR:798	nF:1	node:[3732]	E -> I
T:20.978	nS:8464	nQ:914	nE:413	nI:281	nP:43	nR:798	nF:1	node:[6222]	S -> E
T:20.980	nS:8463	nQ:914	nE:414	nI:281	nP:43	nR:798	nF:1	node:[8707]	S -> E
T:20.980	nS:8462	nQ:914	nE:415	nI:281	nP:43	nR:798	nF:1	node:[3809]	S -> E
T:20.985	nS:8461	nQ:914	nE:416	nI:281	nP:43	nR:798	nF:1	node:[1997]	S -> E
T:20.987	nS:8460	nQ:914	nE:417	nI:281	nP:43	nR:798	nF:1	node:[5921]	S -> E
T:20.987	nS:8459	nQ:914	nE:418	nI:281	nP:43	nR:798	nF:1	node:[8404]	S -> E
T:20.992	nS:8458	nQ:914	nE:419	nI:281	nP:43	nR:798	nF:1	node:[6220]	I -> R
T:20.998	nS:8458	nQ:914	nE:419	nI:280	nP:43	nR:799	nF:1	node:[8611]	I -> P
T:20.999	nS:8458	nQ:922	nE:419	nI:279	nP:44	nR:799	nF:1	node:[5464]	P -> R
T:21.003	nS:8458	nQ:922	nE:419	nI:279	nP:43	nR:800	nF:1	node:[4941]	E -> I
T:21.007	nS:8458	nQ:922	nE:418	nI:280	nP:43	nR:800	nF:1	node:[3994]	E -> I
T:21.008	nS:8458	nQ:862	nE:417	nI:281	nP:43	nR:800	nF:1	node:[6492]	S -> E
T:21.009	nS:8457	nQ:862	nE:418	nI:281	nP:43	nR:800	nF:1	node:[4903]	E -> I
T:21.009	nS:8457	nQ:862	nE:417	nI:282	nP:43	nR:800	nF:1	node:[9187]	S -> E
T:21.009	nS:8456	nQ:862	nE:418	nI:282	nP:43	nR:800	nF:1	node:[9801]	I -> R
T:21.017	nS:8456	nQ:862	nE:418	nI:281	nP:43	nR:801	nF:1	node:[5478]	S -> E
T:21.027	nS:8455	nQ:862	nE:419	nI:281	nP:43	nR:801	nF:1	node:[4492]	S -> E
T:21.031	nS:8454	nQ:862	nE:420	nI:281	nP:43	nR:801	nF:1	node:[6315]	E -> I
T:21.034	nS:8454	nQ:862	nE:419	nI:282	nP:43	nR:801	nF:1	node:[9632]	S -> E
T:21.038	nS:8453	nQ:862	nE:420	nI:282	nP:43	nR:801	nF:1	node:[1540]	S -> E
T:21.038	nS:8452	nQ:862	nE:421	nI:282	nP:43	nR:801	nF:1	node:[8093]	E -> I
T:21.042	nS:8452	nQ:862	nE:420	nI:283	nP:43	nR:801	nF:1	node:[6144]	E -> I
T:21.044	nS:8452	nQ:862	nE:419	nI:284	nP:43	nR:801	nF:1	node:[8907]	S -> E
T:21.051	nS:8451	nQ:862	nE:420	nI:284	nP:43	nR:801	nF:1	node:[2286]	I -> P
T:21.057	nS:8451	nQ:876	nE:420	nI:283	nP:44	nR:801	nF:1	node:[1458]	S -> E
T:21.061	nS:8450	nQ:876	nE:421	nI:283	nP:44	nR:801	nF:1	node:[1394]	I -> R
T:21.062	nS:8450	nQ:876	nE:421	nI:282	nP:44	nR:802	nF:1	node:[3760]	E -> I
T:21.064	nS:8450	nQ:876	nE:420	nI:283	nP:44	nR:802	nF:1	node:[3965]	P -> R
T:21.065	nS:8450	nQ:876	nE:420	nI:283	nP:43	nR:803	nF:1	node:[9108]	I -> P
T:21.075	nS:8450	nQ:884	nE:420	nI:282	nP:44	nR:803	nF:1	node:[3298]	E -> I
T:21.094	nS:8450	nQ:884	nE:419	nI:283	nP:44	nR:803	nF:1	node:[7971]	E -> I
T:21.094	nS:8450	nQ:884	nE:418	nI:284	nP:44	nR:803	nF:1	node:[7929]	I -> P
T:21.095	nS:8450	nQ:889	nE:418	nI:283	nP:45	nR:803	nF:1	node:[8909]	E -> I
T:21.096	nS:8450	nQ:889	nE:417	nI:284	nP:45	nR:803	nF:1	node:[4284]	E -> I
T:21.102	nS:8450	nQ:889	nE:416	nI:285	nP:45	nR:803	nF:1	node:[9302]	E -> I
T:21.105	nS:8450	nQ:889	nE:415	nI:286	nP:45	nR:803	nF:1	node:[5700]	E -> I
