T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:26.724	nS:8756	nQ:1007	nE:245	nI:197	nP:32	nR:769	nF:1	node:[3949]	S -> E
T:26.729	nS:8755	nQ:1007	nE:246	nI:197	nP:32	nR:769	nF:1	node:[741]	S -> E
T:26.733	nS:8754	nQ:1007	nE:247	nI:197	nP:32	nR:769	nF:1	node:[8341]	P -> R
T:26.734	nS:8754	nQ:1007	nE:247	nI:197	nP:31	nR:770	nF:1	node:[5447]	P -> R
T:26.739	nS:8754	nQ:1007	nE:247	nI:197	nP:30	nR:771	nF:1	node:[5525]	E -> I
T:26.741	nS:8754	nQ:1007	nE:246	nI:198	nP:30	nR:771	nF:1	node:[4386]	E -> I
T:26.751	nS:8754	nQ:1007	nE:245	nI:199	nP:30	nR:771	nF:1	node:[4286]	E -> I
T:26.753	nS:8754	nQ:1007	nE:244	nI:200	nP:30	nR:771	nF:1	node:[2759]	I -> R
T:26.756	nS:8754	nQ:1007	nE:244	nI:199	nP:30	nR:772	nF:1	node:[6220]	P -> R
T:26.769	nS:8754	nQ:1007	nE:244	nI:199	nP:29	nR:773	nF:1	node:[3823]	S -> E
T:26.770	nS:8753	nQ:1007	nE:245	nI:199	nP:29	nR:773	nF:1	node:[8562]	E -> I
T:26.776	nS:8753	nQ:1007	nE:244	nI:200	nP:29	nR:773	nF:1	node:[1440]	S -> E
T:26.790	nS:8752	nQ:1007	nE:245	nI:200	nP:29	nR:773	nF:1	node:[6549]	E -> I
T:26.793	nS:8752	nQ:1007	nE:244	nI:201	nP:29	nR:773	nF:1	node:[5745]	E -> I
T:26.795	nS:8752	nQ:1007	nE:243	nI:202	nP:29	nR:773	nF:1	node:[5778]	I -> R
T:26.800	nS:8752	nQ:1007	nE:243	nI:201	nP:29	nR:774	nF:1	node:[6895]	I -> R
T:26.804	nS:8752	nQ:1007	nE:243	nI:200	nP:29	nR:775	nF:1	node:[2095]	S -> E
T:26.811	nS:8751	nQ:1007	nE:244	nI:200	nP:29	nR:775	nF:1	node:[5903]	I -> R
T:26.829	nS:8751	nQ:1007	nE:244	nI:199	nP:29	nR:776	nF:1	node:[2618]	I -> R
T:26.854	nS:8751	nQ:1007	nE:244	nI:198	nP:29	nR:777	nF:1	node:[9444]	E -> I
T:26.864	nS:8751	nQ:1007	nE:243	nI:199	nP:29	nR:777	nF:1	node:[2367]	S -> E
T:26.872	nS:8750	nQ:1007	nE:244	nI:199	nP:29	nR:777	nF:1	node:[6106]	S -> E
T:26.874	nS:8749	nQ:1007	nE:245	nI:199	nP:29	nR:777	nF:1	node:[5673]	I -> R
T:26.880	nS:8749	nQ:1007	nE:245	nI:198	nP:29	nR:778	nF:1	node:[2765]	I -> R
T:26.888	nS:8749	nQ:1007	nE:245	nI:197	nP:29	nR:779	nF:1	node:[1008]	S -> E
T:26.889	nS:8748	nQ:1007	nE:246	nI:197	nP:29	nR:779	nF:1	node:[2343]	S -> E
T:26.894	nS:8747	nQ:1007	nE:247	nI:197	nP:29	nR:779	nF:1	node:[1383]	E -> I
T:26.900	nS:8747	nQ:1007	nE:246	nI:198	nP:29	nR:779	nF:1	node:[9670]	S -> E
T:26.901	nS:8746	nQ:1007	nE:247	nI:198	nP:29	nR:779	nF:1	node:[1524]	S -> E
T:26.902	nS:8745	nQ:1007	nE:248	nI:198	nP:29	nR:779	nF:1	node:[6415]	I -> R
T:26.905	nS:8745	nQ:1007	nE:248	nI:197	nP:29	nR:780	nF:1	node:[1094]	I -> R
T:26.907	nS:8745	nQ:1007	nE:248	nI:196	nP:29	nR:781	nF:1	node:[6025]	E -> I
T:26.913	nS:8745	nQ:1007	nE:247	nI:197	nP:29	nR:781	nF:1	node:[2301]	P -> R
T:26.921	nS:8745	nQ:1007	nE:247	nI:197	nP:28	nR:782	nF:1	node:[7996]	E -> I
T:26.923	nS:8745	nQ:1007	nE:246	nI:198	nP:28	nR:782	nF:1	node:[7996]	I -> R
T:26.926	nS:8745	nQ:1007	nE:246	nI:197	nP:28	nR:783	nF:1	node:[6584]	I -> R
T:26.937	nS:8745	nQ:1007	nE:246	nI:196	nP:28	nR:784	nF:1	node:[7820]	S -> E
T:26.949	nS:8744	nQ:1007	nE:247	nI:196	nP:28	nR:784	nF:1	node:[2898]	S -> E
T:26.952	nS:8743	nQ:1007	nE:248	nI:196	nP:28	nR:784	nF:1	node:[5342]	S -> E
T:26.952	nS:8742	nQ:1007	nE:249	nI:196	nP:28	nR:784	nF:1	node:[6573]	E -> I
T:26.961	nS:8742	nQ:1007	nE:248	nI:197	nP:28	nR:784	nF:1	node:[5664]	E -> I
T:26.963	nS:8742	nQ:1007	nE:247	nI:198	nP:28	nR:784	nF:1	node:[2617]	E -> I
T:26.963	nS:8742	nQ:1007	nE:246	nI:199	nP:28	nR:784	nF:1	node:[6232]	E -> I
T:26.967	nS:8742	nQ:1007	nE:245	nI:200	nP:28	nR:784	nF:1	node:[5760]	S -> E
T:26.981	nS:8741	nQ:1007	nE:246	nI:200	nP:28	nR:784	nF:1	node:[3194]	I -> R
T:26.986	nS:8741	nQ:1007	nE:246	nI:199	nP:28	nR:785	nF:1	node:[3503]	I -> R
T:26.989	nS:8741	nQ:1007	nE:246	nI:198	nP:28	nR:786	nF:1	node:[3223]	S -> E
T:26.989	nS:8740	nQ:1007	nE:247	nI:198	nP:28	nR:786	nF:1	node:[4529]	S -> E
T:27.000	nS:8739	nQ:1007	nE:248	nI:198	nP:28	nR:786	nF:1	node:[1729]	E -> I
T:27.008	nS:8739	nQ:1007	nE:247	nI:199	nP:28	nR:786	nF:1	node:[8080]	E -> I
T:27.033	nS:8739	nQ:916	nE:246	nI:200	nP:28	nR:786	nF:1	node:[4518]	E -> I
T:27.035	nS:8739	nQ:916	nE:245	nI:201	nP:28	nR:786	nF:1	node:[9014]	I -> R
T:27.044	nS:8739	nQ:916	nE:245	nI:200	nP:28	nR:787	nF:1	node:[9818]	E -> I
T:27.047	nS:8739	nQ:916	nE:244	nI:201	nP:28	nR:787	nF:1	node:[2996]	E -> I
T:27.048	nS:8739	nQ:916	nE:243	nI:202	nP:28	nR:787	nF:1	node:[3210]	I -> R
T:27.056	nS:8739	nQ:916	nE:243	nI:201	nP:28	nR:788	nF:1	node:[8450]	I -> P
T:27.056	nS:8739	nQ:922	nE:243	nI:200	nP:29	nR:788	nF:1	node:[4573]	E -> I
T:27.059	nS:8739	nQ:922	nE:242	nI:201	nP:29	nR:788	nF:1	node:[5131]	I -> P
T:27.059	nS:8739	nQ:931	nE:242	nI:200	nP:30	nR:788	nF:1	node:[198]	S -> E
T:27.060	nS:8738	nQ:931	nE:243	nI:200	nP:30	nR:788	nF:1	node:[192]	E -> I
T:27.060	nS:8738	nQ:931	nE:242	nI:201	nP:30	nR:788	nF:1	node:[5979]	S -> E
T:27.062	nS:8737	nQ:931	nE:243	nI:201	nP:30	nR:788	nF:1	node:[5590]	I -> P
T:27.084	nS:8737	nQ:940	nE:243	nI:200	nP:31	nR:788	nF:1	node:[839]	S -> E
T:27.113	nS:8736	nQ:940	nE:244	nI:200	nP:31	nR:788	nF:1	node:[5693]	S -> E
T:27.114	nS:8735	nQ:940	nE:245	nI:200	nP:31	nR:788	nF:1	node:[5833]	S -> E
T:27.120	nS:8734	nQ:940	nE:246	nI:200	nP:31	nR:788	nF:1	node:[1242]	S -> E
T:27.127	nS:8733	nQ:940	nE:247	nI:200	nP:31	nR:788	nF:1	node:[2099]	S -> E
T:27.134	nS:8732	nQ:940	nE:248	nI:200	nP:31	nR:788	nF:1	node:[5833]	E -> I
T:27.142	nS:8732	nQ:940	nE:247	nI:201	nP:31	nR:788	nF:1	node:[7820]	E -> I
T:27.144	nS:8732	nQ:940	nE:246	nI:202	nP:31	nR:788	nF:1	node:[5987]	E -> I
T:27.149	nS:8732	nQ:940	nE:245	nI:203	nP:31	nR:788	nF:1	node:[6938]	S -> E
T:27.160	nS:8731	nQ:940	nE:246	nI:203	nP:31	nR:788	nF:1	node:[1982]	E -> I
T:27.163	nS:8731	nQ:940	nE:245	nI:204	nP:31	nR:788	nF:1	node:[3072]	S -> E
T:27.171	nS:8730	nQ:940	nE:246	nI:204	nP:31	nR:788	nF:1	node:[4711]	S -> E
T:27.180	nS:8729	nQ:940	nE:247	nI:204	nP:31	nR:788	nF:1	node:[3130]	S -> E
T:27.185	nS:8728	nQ:940	nE:248	nI:204	nP:31	nR:788	nF:1	node:[8246]	S -> E
T:27.188	nS:8727	nQ:940	nE:249	nI:204	nP:31	nR:788	nF:1	node:[7678]	I -> R
T:27.197	nS:8727	nQ:940	nE:249	nI:203	nP:31	nR:789	nF:1	node:[3020]	S -> E
T:27.200	nS:8726	nQ:940	nE:250	nI:203	nP:31	nR:789	nF:1	node:[4518]	I -> R
T:27.204	nS:8726	nQ:940	nE:250	nI:202	nP:31	nR:790	nF:1	node:[3405]	I -> P
T:27.206	nS:8726	nQ:954	nE:250	nI:201	nP:32	nR:790	nF:1	node:[3900]	E -> I
T:27.207	nS:8726	nQ:954	nE:249	nI:202	nP:32	nR:790	nF:1	node:[6319]	I -> R
T:27.208	nS:8726	nQ:954	nE:249	nI:201	nP:32	nR:791	nF:1	node:[305]	S -> E
T:27.211	nS:8725	nQ:954	nE:250	nI:201	nP:32	nR:791	nF:1	node:[5131]	P -> R
T:27.213	nS:8725	nQ:954	nE:250	nI:201	nP:31	nR:792	nF:1	node:[6006]	S -> E
T:27.213	nS:8724	nQ:954	nE:251	nI:201	nP:31	nR:792	nF:1	node:[1442]	E -> I
T:27.215	nS:8724	nQ:954	nE:250	nI:202	nP:31	nR:792	nF:1	node:[3844]	E -> I
T:27.230	nS:8724	nQ:954	nE:249	nI:203	nP:31	nR:792	nF:1	node:[3844]	I -> R
T:27.237	nS:8724	nQ:954	nE:249	nI:202	nP:31	nR:793	nF:1	node:[792]	S -> E
T:27.240	nS:8723	nQ:954	nE:250	nI:202	nP:31	nR:793	nF:1	node:[4863]	E -> I
T:27.250	nS:8723	nQ:954	nE:249	nI:203	nP:31	nR:793	nF:1	node:[1684]	I -> P
T:27.252	nS:8723	nQ:966	nE:249	nI:202	nP:32	nR:793	nF:1	node:[6349]	P -> R
T:27.258	nS:8723	nQ:966	nE:249	nI:202	nP:31	nR:794	nF:1	node:[7554]	S -> E
T:27.262	nS:8722	nQ:966	nE:250	nI:202	nP:31	nR:794	nF:1	node:[2739]	S -> E
T:27.266	nS:8721	nQ:966	nE:251	nI:202	nP:31	nR:794	nF:1	node:[7558]	I -> R
T:27.268	nS:8721	nQ:966	nE:251	nI:201	nP:31	nR:795	nF:1	node:[4804]	I -> R
T:27.275	nS:8721	nQ:966	nE:251	nI:200	nP:31	nR:796	nF:1	node:[8486]	S -> E
T:27.277	nS:8720	nQ:966	nE:252	nI:200	nP:31	nR:796	nF:1	node:[4441]	S -> E
T:27.295	nS:8719	nQ:966	nE:253	nI:200	nP:31	nR:796	nF:1	node:[635]	S -> E
T:27.301	nS:8718	nQ:966	nE:254	nI:200	nP:31	nR:796	nF:1	node:[2617]	I -> R
T:27.306	nS:8718	nQ:966	nE:254	nI:199	nP:31	nR:797	nF:1	node:[7461]	S -> E
T:27.323	nS:8717	nQ:966	nE:255	nI:199	nP:31	nR:797	nF:1	node:[347]	S -> E
T:27.348	nS:8716	nQ:966	nE:256	nI:199	nP:31	nR:797	nF:1	node:[5799]	E -> I
T:27.349	nS:8716	nQ:966	nE:255	nI:200	nP:31	nR:797	nF:1	node:[5799]	I -> P
T:27.355	nS:8716	nQ:977	nE:255	nI:199	nP:32	nR:797	nF:1	node:[6472]	S -> E
T:27.361	nS:8715	nQ:977	nE:256	nI:199	nP:32	nR:797	nF:1	node:[9339]	S -> E
T:27.365	nS:8714	nQ:977	nE:257	nI:199	nP:32	nR:797	nF:1	node:[3930]	P -> R
T:27.365	nS:8714	nQ:977	nE:257	nI:199	nP:31	nR:798	nF:1	node:[123]	S -> E
T:27.369	nS:8713	nQ:977	nE:258	nI:199	nP:31	nR:798	nF:1	node:[6002]	I -> R
T:27.376	nS:8713	nQ:977	nE:258	nI:198	nP:31	nR:799	nF:1	node:[244]	I -> R
T:27.378	nS:8713	nQ:977	nE:258	nI:197	nP:31	nR:800	nF:1	node:[2573]	E -> I
T:27.378	nS:8713	nQ:977	nE:257	nI:198	nP:31	nR:800	nF:1	node:[5935]	P -> R
T:27.382	nS:8713	nQ:977	nE:257	nI:198	nP:30	nR:801	nF:1	node:[4704]	I -> R
T:27.383	nS:8713	nQ:977	nE:257	nI:197	nP:30	nR:802	nF:1	node:[4732]	E -> I
T:27.383	nS:8713	nQ:977	nE:256	nI:198	nP:30	nR:802	nF:1	node:[7533]	S -> E
T:27.383	nS:8712	nQ:977	nE:257	nI:198	nP:30	nR:802	nF:1	node:[8168]	S -> E
T:27.386	nS:8711	nQ:977	nE:258	nI:198	nP:30	nR:802	nF:1	node:[1909]	S -> E
T:27.387	nS:8710	nQ:977	nE:259	nI:198	nP:30	nR:802	nF:1	node:[7090]	E -> I
T:27.392	nS:8710	nQ:977	nE:258	nI:199	nP:30	nR:802	nF:1	node:[1787]	S -> E
T:27.394	nS:8709	nQ:977	nE:259	nI:199	nP:30	nR:802	nF:1	node:[1087]	E -> I
T:27.396	nS:8709	nQ:977	nE:258	nI:200	nP:30	nR:802	nF:1	node:[3055]	I -> R
T:27.400	nS:8709	nQ:977	nE:258	nI:199	nP:30	nR:803	nF:1	node:[2237]	S -> E
T:27.403	nS:8708	nQ:977	nE:259	nI:199	nP:30	nR:803	nF:1	node:[454]	I -> R
T:27.404	nS:8708	nQ:977	nE:259	nI:198	nP:30	nR:804	nF:1	node:[7428]	I -> R
T:27.405	nS:8708	nQ:977	nE:259	nI:197	nP:30	nR:805	nF:1	node:[5714]	I -> R
T:27.410	nS:8708	nQ:977	nE:259	nI:196	nP:30	nR:806	nF:1	node:[5544]	S -> E
T:27.417	nS:8707	nQ:977	nE:260	nI:196	nP:30	nR:806	nF:1	node:[3393]	S -> E
T:27.420	nS:8706	nQ:977	nE:261	nI:196	nP:30	nR:806	nF:1	node:[1861]	S -> E
T:27.425	nS:8705	nQ:977	nE:262	nI:196	nP:30	nR:806	nF:1	node:[4624]	S -> E
T:27.433	nS:8704	nQ:977	nE:263	nI:196	nP:30	nR:806	nF:1	node:[4574]	I -> R
T:27.442	nS:8704	nQ:977	nE:263	nI:195	nP:30	nR:807	nF:1	node:[7655]	S -> E
T:27.456	nS:8703	nQ:977	nE:264	nI:195	nP:30	nR:807	nF:1	node:[1408]	S -> E
T:27.460	nS:8702	nQ:977	nE:265	nI:195	nP:30	nR:807	nF:1	node:[5276]	E -> I
T:27.463	nS:8702	nQ:977	nE:264	nI:196	nP:30	nR:807	nF:1	node:[1979]	I -> P
T:27.467	nS:8702	nQ:991	nE:264	nI:195	nP:31	nR:807	nF:1	node:[4624]	E -> I
T:27.476	nS:8702	nQ:991	nE:263	nI:196	nP:31	nR:807	nF:1	node:[4379]	E -> I
T:27.478	nS:8702	nQ:991	nE:262	nI:197	nP:31	nR:807	nF:1	node:[2910]	S -> E
T:27.480	nS:8701	nQ:991	nE:263	nI:197	nP:31	nR:807	nF:1	node:[3223]	E -> I
T:27.487	nS:8701	nQ:991	nE:262	nI:198	nP:31	nR:807	nF:1	node:[6105]	S -> E
T:27.492	nS:8700	nQ:991	nE:263	nI:198	nP:31	nR:807	nF:1	node:[323]	E -> I
T:27.499	nS:8700	nQ:991	nE:262	nI:199	nP:31	nR:807	nF:1	node:[9408]	E -> I
T:27.505	nS:8700	nQ:991	nE:261	nI:200	nP:31	nR:807	nF:1	node:[3753]	S -> E
T:27.508	nS:8699	nQ:991	nE:262	nI:200	nP:31	nR:807	nF:1	node:[4868]	S -> E
T:27.520	nS:8698	nQ:991	nE:263	nI:200	nP:31	nR:807	nF:1	node:[8531]	I -> R
T:27.523	nS:8698	nQ:991	nE:263	nI:199	nP:31	nR:808	nF:1	node:[2375]	S -> E
T:27.529	nS:8697	nQ:991	nE:264	nI:199	nP:31	nR:808	nF:1	node:[972]	I -> R
T:27.531	nS:8697	nQ:991	nE:264	nI:198	nP:31	nR:809	nF:1	node:[6045]	E -> I
T:27.539	nS:8697	nQ:991	nE:263	nI:199	nP:31	nR:809	nF:1	node:[826]	P -> R
T:27.544	nS:8697	nQ:991	nE:263	nI:199	nP:30	nR:810	nF:1	node:[4382]	S -> E
T:27.553	nS:8696	nQ:991	nE:264	nI:199	nP:30	nR:810	nF:1	node:[3379]	I -> R
T:27.556	nS:8696	nQ:991	nE:264	nI:198	nP:30	nR:811	nF:1	node:[9408]	I -> R
T:27.561	nS:8696	nQ:991	nE:264	nI:197	nP:30	nR:812	nF:1	node:[9157]	S -> E
T:27.595	nS:8695	nQ:991	nE:265	nI:197	nP:30	nR:812	nF:1	node:[8649]	I -> R
T:27.596	nS:8695	nQ:991	nE:265	nI:196	nP:30	nR:813	nF:1	node:[6484]	S -> E
T:27.597	nS:8694	nQ:991	nE:266	nI:196	nP:30	nR:813	nF:1	node:[6955]	S -> E
T:27.597	nS:8693	nQ:991	nE:267	nI:196	nP:30	nR:813	nF:1	node:[3021]	I -> R
T:27.603	nS:8693	nQ:991	nE:267	nI:195	nP:30	nR:814	nF:1	node:[7167]	S -> E
T:27.608	nS:8692	nQ:991	nE:268	nI:195	nP:30	nR:814	nF:1	node:[4374]	E -> I
T:27.614	nS:8692	nQ:991	nE:267	nI:196	nP:30	nR:814	nF:1	node:[539]	S -> E
T:27.626	nS:8691	nQ:991	nE:268	nI:196	nP:30	nR:814	nF:1	node:[4358]	S -> E
T:27.626	nS:8690	nQ:991	nE:269	nI:196	nP:30	nR:814	nF:1	node:[1492]	E -> I
T:27.628	nS:8690	nQ:991	nE:268	nI:197	nP:30	nR:814	nF:1	node:[5087]	E -> I
T:27.638	nS:8690	nQ:991	nE:267	nI:198	nP:30	nR:814	nF:1	node:[5077]	S -> E
T:27.639	nS:8689	nQ:991	nE:268	nI:198	nP:30	nR:814	nF:1	node:[7564]	S -> E
T:27.640	nS:8688	nQ:991	nE:269	nI:198	nP:30	nR:814	nF:1	node:[6968]	E -> I
T:27.649	nS:8688	nQ:991	nE:268	nI:199	nP:30	nR:814	nF:1	node:[7579]	E -> I
T:27.655	nS:8688	nQ:991	nE:267	nI:200	nP:30	nR:814	nF:1	node:[763]	E -> I
T:27.656	nS:8688	nQ:991	nE:266	nI:201	nP:30	nR:814	nF:1	node:[9160]	S -> E
T:27.657	nS:8687	nQ:991	nE:267	nI:201	nP:30	nR:814	nF:1	node:[6392]	I -> R
T:27.660	nS:8687	nQ:991	nE:267	nI:200	nP:30	nR:815	nF:1	node:[238]	P -> R
T:27.665	nS:8687	nQ:991	nE:267	nI:200	nP:29	nR:816	nF:1	node:[7359]	S -> E
T:27.675	nS:8686	nQ:991	nE:268	nI:200	nP:29	nR:816	nF:1	node:[5894]	S -> E
T:27.679	nS:8685	nQ:991	nE:269	nI:200	nP:29	nR:816	nF:1	node:[7154]	S -> E
T:27.684	nS:8684	nQ:991	nE:270	nI:200	nP:29	nR:816	nF:1	node:[8296]	I -> R
T:27.685	nS:8684	nQ:991	nE:270	nI:199	nP:29	nR:817	nF:1	node:[6983]	E -> I
T:27.690	nS:8684	nQ:991	nE:269	nI:200	nP:29	nR:817	nF:1	node:[5276]	I -> R
T:27.692	nS:8684	nQ:991	nE:269	nI:199	nP:29	nR:818	nF:1	node:[5157]	S -> E
T:27.695	nS:8683	nQ:991	nE:270	nI:199	nP:29	nR:818	nF:1	node:[514]	E -> I
T:27.701	nS:8683	nQ:991	nE:269	nI:200	nP:29	nR:818	nF:1	node:[2600]	E -> I
T:27.701	nS:8683	nQ:991	nE:268	nI:201	nP:29	nR:818	nF:1	node:[2246]	S -> E
T:27.708	nS:8682	nQ:991	nE:269	nI:201	nP:29	nR:818	nF:1	node:[5419]	S -> E
T:27.711	nS:8681	nQ:991	nE:270	nI:201	nP:29	nR:818	nF:1	node:[9439]	S -> E
T:27.716	nS:8680	nQ:991	nE:271	nI:201	nP:29	nR:818	nF:1	node:[2667]	E -> I
T:27.725	nS:8680	nQ:991	nE:270	nI:202	nP:29	nR:818	nF:1	node:[8930]	I -> R
T:27.741	nS:8680	nQ:991	nE:270	nI:201	nP:29	nR:819	nF:1	node:[4331]	E -> I
T:27.751	nS:8680	nQ:991	nE:269	nI:202	nP:29	nR:819	nF:1	node:[7126]	P -> R
T:27.751	nS:8680	nQ:991	nE:269	nI:202	nP:28	nR:820	nF:1	node:[5552]	I -> R
T:27.751	nS:8680	nQ:991	nE:269	nI:201	nP:28	nR:821	nF:1	node:[1720]	E -> I
T:27.757	nS:8680	nQ:991	nE:268	nI:202	nP:28	nR:821	nF:1	node:[4314]	S -> E
T:27.758	nS:8679	nQ:991	nE:269	nI:202	nP:28	nR:821	nF:1	node:[8080]	I -> R
T:27.765	nS:8679	nQ:991	nE:269	nI:201	nP:28	nR:822	nF:1	node:[5038]	E -> I
T:27.771	nS:8679	nQ:991	nE:268	nI:202	nP:28	nR:822	nF:1	node:[5421]	S -> E
T:27.774	nS:8678	nQ:991	nE:269	nI:202	nP:28	nR:822	nF:1	node:[1415]	I -> R
T:27.794	nS:8678	nQ:991	nE:269	nI:201	nP:28	nR:823	nF:1	node:[7783]	I -> R
T:27.797	nS:8678	nQ:991	nE:269	nI:200	nP:28	nR:824	nF:1	node:[4286]	I -> R
T:27.798	nS:8678	nQ:991	nE:269	nI:199	nP:28	nR:825	nF:1	node:[986]	E -> I
T:27.804	nS:8678	nQ:991	nE:268	nI:200	nP:28	nR:825	nF:1	node:[7629]	E -> I
T:27.810	nS:8678	nQ:991	nE:267	nI:201	nP:28	nR:825	nF:1	node:[5777]	S -> E
T:27.817	nS:8677	nQ:991	nE:268	nI:201	nP:28	nR:825	nF:1	node:[9878]	S -> E
T:27.822	nS:8676	nQ:991	nE:269	nI:201	nP:28	nR:825	nF:1	node:[8949]	S -> E
T:27.832	nS:8675	nQ:991	nE:270	nI:201	nP:28	nR:825	nF:1	node:[7964]	E -> I
T:27.835	nS:8675	nQ:991	nE:269	nI:202	nP:28	nR:825	nF:1	node:[5166]	S -> E
T:27.841	nS:8674	nQ:991	nE:270	nI:202	nP:28	nR:825	nF:1	node:[986]	I -> R
T:27.847	nS:8674	nQ:991	nE:270	nI:201	nP:28	nR:826	nF:1	node:[4529]	E -> I
T:27.852	nS:8674	nQ:991	nE:269	nI:202	nP:28	nR:826	nF:1	node:[8562]	I -> R
T:27.852	nS:8674	nQ:991	nE:269	nI:201	nP:28	nR:827	nF:1	node:[8220]	S -> E
T:27.861	nS:8673	nQ:991	nE:270	nI:201	nP:28	nR:827	nF:1	node:[1979]	P -> R
T:27.869	nS:8673	nQ:991	nE:270	nI:201	nP:27	nR:828	nF:1	node:[461]	S -> E
T:27.874	nS:8672	nQ:991	nE:271	nI:201	nP:27	nR:828	nF:1	node:[8]	P -> R
T:27.879	nS:8672	nQ:991	nE:271	nI:201	nP:26	nR:829	nF:1	node:[461]	E -> I
T:27.882	nS:8672	nQ:991	nE:270	nI:202	nP:26	nR:829	nF:1	node:[7554]	E -> I
T:27.884	nS:8672	nQ:991	nE:269	nI:203	nP:26	nR:829	nF:1	node:[7139]	I -> R
T:27.884	nS:8672	nQ:991	nE:269	nI:202	nP:26	nR:830	nF:1	node:[7950]	E -> I
T:27.911	nS:8672	nQ:991	nE:268	nI:203	nP:26	nR:830	nF:1	node:[7886]	E -> I
T:27.918	nS:8672	nQ:991	nE:267	nI:204	nP:26	nR:830	nF:1	node:[7856]	E -> I
T:27.922	nS:8672	nQ:991	nE:266	nI:205	nP:26	nR:830	nF:1	node:[6732]	I -> R
T:27.929	nS:8672	nQ:991	nE:266	nI:204	nP:26	nR:831	nF:1	node:[930]	S -> E
T:27.950	nS:8671	nQ:991	nE:267	nI:204	nP:26	nR:831	nF:1	node:[6232]	I -> R
T:27.955	nS:8671	nQ:991	nE:267	nI:203	nP:26	nR:832	nF:1	node:[2341]	I -> R
T:27.956	nS:8671	nQ:991	nE:267	nI:202	nP:26	nR:833	nF:1	node:[6064]	I -> R
T:27.959	nS:8671	nQ:991	nE:267	nI:201	nP:26	nR:834	nF:1	node:[7964]	I -> P
T:27.973	nS:8671	nQ:998	nE:267	nI:200	nP:27	nR:834	nF:1	node:[9892]	E -> I
T:27.976	nS:8671	nQ:998	nE:266	nI:201	nP:27	nR:834	nF:1	node:[7878]	S -> E
T:27.979	nS:8670	nQ:998	nE:267	nI:201	nP:27	nR:834	nF:1	node:[26]	S -> E
T:27.987	nS:8669	nQ:998	nE:268	nI:201	nP:27	nR:834	nF:1	node:[7167]	E -> I
T:27.992	nS:8669	nQ:998	nE:267	nI:202	nP:27	nR:834	nF:1	node:[3661]	E -> I
T:27.993	nS:8669	nQ:998	nE:266	nI:203	nP:27	nR:834	nF:1	node:[1530]	S -> E
T:27.997	nS:8668	nQ:998	nE:267	nI:203	nP:27	nR:834	nF:1	node:[6484]	E -> I
T:27.999	nS:8668	nQ:998	nE:266	nI:204	nP:27	nR:834	nF:1	node:[1982]	I -> P
T:28.000	nS:8668	nQ:1011	nE:266	nI:203	nP:28	nR:834	nF:1	node:[1035]	E -> I
T:28.004	nS:8668	nQ:1011	nE:265	nI:204	nP:28	nR:834	nF:1	node:[9517]	E -> I
T:28.007	nS:8668	nQ:1011	nE:264	nI:205	nP:28	nR:834	nF:1	node:[1251]	E -> I
T:28.010	nS:8668	nQ:987	nE:263	nI:206	nP:28	nR:834	nF:1	node:[67]	I -> R
T:28.015	nS:8668	nQ:987	nE:263	nI:205	nP:28	nR:835	nF:1	node:[519]	S -> E
T:28.019	nS:8667	nQ:987	nE:264	nI:205	nP:28	nR:835	nF:1	node:[6917]	I -> R
T:28.020	nS:8667	nQ:987	nE:264	nI:204	nP:28	nR:836	nF:1	node:[195]	S -> E
T:28.021	nS:8666	nQ:987	nE:265	nI:204	nP:28	nR:836	nF:1	node:[3517]	I -> R
T:28.027	nS:8666	nQ:987	nE:265	nI:203	nP:28	nR:837	nF:1	node:[7950]	I -> R
T:28.032	nS:8666	nQ:987	nE:265	nI:202	nP:28	nR:838	nF:1	node:[8960]	S -> E
T:28.034	nS:8665	nQ:987	nE:266	nI:202	nP:28	nR:838	nF:1	node:[3398]	I -> R
T:28.050	nS:8665	nQ:987	nE:266	nI:201	nP:28	nR:839	nF:1	node:[2905]	I -> R
T:28.053	nS:8665	nQ:987	nE:266	nI:200	nP:28	nR:840	nF:1	node:[6545]	S -> E
T:28.056	nS:8664	nQ:987	nE:267	nI:200	nP:28	nR:840	nF:1	node:[9977]	S -> E
T:28.063	nS:8663	nQ:987	nE:268	nI:200	nP:28	nR:840	nF:1	node:[9812]	S -> E
T:28.068	nS:8662	nQ:987	nE:269	nI:200	nP:28	nR:840	nF:1	node:[1086]	I -> R
T:28.075	nS:8662	nQ:987	nE:269	nI:199	nP:28	nR:841	nF:1	node:[3850]	S -> E
T:28.078	nS:8661	nQ:987	nE:270	nI:199	nP:28	nR:841	nF:1	node:[3483]	E -> I
T:28.081	nS:8661	nQ:987	nE:269	nI:200	nP:28	nR:841	nF:1	node:[5008]	S -> E
T:28.086	nS:8660	nQ:987	nE:270	nI:200	nP:28	nR:841	nF:1	node:[3900]	I -> R
T:28.090	nS:8660	nQ:987	nE:270	nI:199	nP:28	nR:842	nF:1	node:[4992]	S -> E
T:28.091	nS:8659	nQ:987	nE:271	nI:199	nP:28	nR:842	nF:1	node:[5421]	E -> I
T:28.098	nS:8659	nQ:987	nE:270	nI:200	nP:28	nR:842	nF:1	node:[5678]	S -> E
T:28.102	nS:8658	nQ:987	nE:271	nI:200	nP:28	nR:842	nF:1	node:[791]	S -> E
