T:1.741	nS:9751	nE:84	nI:116	nP:0	nR:49	nF:0	node:[7166]	S -> E
T:1.778	nS:9750	nE:85	nI:116	nP:0	nR:49	nF:0	node:[8095]	S -> E
T:1.779	nS:9749	nE:86	nI:116	nP:0	nR:49	nF:0	node:[4781]	S -> E
T:1.785	nS:9748	nE:87	nI:116	nP:0	nR:49	nF:0	node:[1996]	S -> E
T:1.800	nS:9747	nE:88	nI:116	nP:0	nR:49	nF:0	node:[1434]	I -> R
T:1.843	nS:9747	nE:88	nI:115	nP:0	nR:50	nF:0	node:[4711]	S -> E
T:1.845	nS:9746	nE:89	nI:115	nP:0	nR:50	nF:0	node:[7902]	S -> E
T:1.858	nS:9745	nE:90	nI:115	nP:0	nR:50	nF:0	node:[7316]	I -> R
T:1.858	nS:9745	nE:90	nI:114	nP:0	nR:51	nF:0	node:[2825]	E -> I
T:1.860	nS:9745	nE:89	nI:115	nP:0	nR:51	nF:0	node:[3775]	S -> E
T:1.863	nS:9744	nE:90	nI:115	nP:0	nR:51	nF:0	node:[6207]	I -> R
T:1.916	nS:9744	nE:90	nI:114	nP:0	nR:52	nF:0	node:[4204]	E -> I
T:1.927	nS:9744	nE:89	nI:115	nP:0	nR:52	nF:0	node:[9680]	I -> R
T:1.928	nS:9744	nE:89	nI:114	nP:0	nR:53	nF:0	node:[8700]	S -> E
T:1.937	nS:9743	nE:90	nI:114	nP:0	nR:53	nF:0	node:[8467]	I -> R
T:1.963	nS:9743	nE:90	nI:113	nP:0	nR:54	nF:0	node:[8884]	S -> E
T:1.972	nS:9742	nE:91	nI:113	nP:0	nR:54	nF:0	node:[1072]	S -> E
T:1.996	nS:9741	nE:92	nI:113	nP:0	nR:54	nF:0	node:[7295]	S -> E
T:2.007	nS:9740	nE:93	nI:113	nP:0	nR:54	nF:0	node:[6853]	S -> E
T:2.012	nS:9739	nE:94	nI:113	nP:0	nR:54	nF:0	node:[6738]	I -> R
T:2.016	nS:9739	nE:94	nI:112	nP:0	nR:55	nF:0	node:[5785]	S -> E
T:2.018	nS:9738	nE:95	nI:112	nP:0	nR:55	nF:0	node:[5173]	S -> E
T:2.022	nS:9737	nE:96	nI:112	nP:0	nR:55	nF:0	node:[7376]	S -> E
T:2.029	nS:9736	nE:97	nI:112	nP:0	nR:55	nF:0	node:[6816]	E -> I
T:2.069	nS:9736	nE:96	nI:113	nP:0	nR:55	nF:0	node:[7369]	E -> I
T:2.070	nS:9736	nE:95	nI:114	nP:0	nR:55	nF:0	node:[7263]	I -> F
T:2.071	nS:9736	nE:95	nI:113	nP:0	nR:55	nF:1	node:[9797]	I -> R
T:2.082	nS:9736	nE:95	nI:112	nP:0	nR:56	nF:1	node:[1472]	I -> R
T:2.086	nS:9736	nE:95	nI:111	nP:0	nR:57	nF:1	node:[5662]	S -> E
T:2.093	nS:9735	nE:96	nI:111	nP:0	nR:57	nF:1	node:[149]	S -> E
