T:0.015	nS:9950	nE:0	nI:50	nR:0	nF:0	node:[9825]	S -> E
T:1.299	nS:9923	nE:23	nI:44	nR:10	nF:0	node:[9776]	E -> I
T:1.303	nS:9923	nE:22	nI:45	nR:10	nF:0	node:[4859]	I -> R
T:1.441	nS:9923	nE:22	nI:44	nR:11	nF:0	node:[705]	I -> R
T:1.497	nS:9923	nE:22	nI:43	nR:12	nF:0	node:[949]	S -> E
T:1.548	nS:9922	nE:23	nI:43	nR:12	nF:0	node:[2599]	I -> R
T:1.596	nS:9922	nE:23	nI:42	nR:13	nF:0	node:[7768]	I -> R
T:1.608	nS:9922	nE:23	nI:41	nR:14	nF:0	node:[2742]	S -> E
T:1.623	nS:9921	nE:24	nI:41	nR:14	nF:0	node:[4046]	S -> E
T:1.626	nS:9920	nE:25	nI:41	nR:14	nF:0	node:[9366]	S -> E
T:1.643	nS:9919	nE:26	nI:41	nR:14	nF:0	node:[5445]	S -> E
T:1.672	nS:9918	nE:27	nI:41	nR:14	nF:0	node:[3281]	S -> E
T:1.674	nS:9917	nE:28	nI:41	nR:14	nF:0	node:[8802]	S -> E
T:1.721	nS:9916	nE:29	nI:41	nR:14	nF:0	node:[1070]	S -> E
T:1.748	nS:9915	nE:30	nI:41	nR:14	nF:0	node:[6346]	E -> I
T:1.778	nS:9915	nE:29	nI:42	nR:14	nF:0	node:[425]	S -> E
T:1.862	nS:9914	nE:30	nI:42	nR:14	nF:0	node:[8248]	S -> E
T:1.881	nS:9913	nE:31	nI:42	nR:14	nF:0	node:[9845]	I -> R
T:1.929	nS:9913	nE:31	nI:41	nR:15	nF:0	node:[4743]	S -> E
T:2.050	nS:9912	nE:32	nI:41	nR:15	nF:0	node:[5804]	S -> E
T:2.080	nS:9911	nE:33	nI:41	nR:15	nF:0	node:[3337]	I -> R
T:2.095	nS:9911	nE:33	nI:40	nR:16	nF:0	node:[5043]	S -> E
T:2.102	nS:9910	nE:34	nI:40	nR:16	nF:0	node:[8291]	I -> R
T:2.114	nS:9910	nE:34	nI:39	nR:17	nF:0	node:[7877]	I -> R
T:2.125	nS:9910	nE:34	nI:38	nR:18	nF:0	node:[3892]	S -> E
T:2.146	nS:9909	nE:35	nI:38	nR:18	nF:0	node:[3764]	S -> E
T:2.174	nS:9908	nE:36	nI:38	nR:18	nF:0	node:[8878]	S -> E
T:2.215	nS:9907	nE:37	nI:38	nR:18	nF:0	node:[4373]	I -> R
T:2.285	nS:9907	nE:37	nI:37	nR:19	nF:0	node:[2452]	S -> E
T:2.296	nS:9906	nE:38	nI:37	nR:19	nF:0	node:[1471]	E -> I
T:2.350	nS:9906	nE:37	nI:38	nR:19	nF:0	node:[9215]	S -> E
T:2.383	nS:9905	nE:38	nI:38	nR:19	nF:0	node:[797]	I -> R
T:2.393	nS:9905	nE:38	nI:37	nR:20	nF:0	node:[1526]	S -> E
T:2.413	nS:9904	nE:39	nI:37	nR:20	nF:0	node:[8615]	I -> R
T:2.454	nS:9904	nE:39	nI:36	nR:21	nF:0	node:[1816]	S -> E
T:2.591	nS:9903	nE:40	nI:36	nR:21	nF:0	node:[5445]	E -> I
T:2.599	nS:9903	nE:39	nI:37	nR:21	nF:0	node:[2452]	E -> I
T:2.688	nS:9903	nE:38	nI:38	nR:21	nF:0	node:[9225]	I -> R
T:2.692	nS:9903	nE:38	nI:37	nR:22	nF:0	node:[7891]	I -> R
T:2.742	nS:9903	nE:38	nI:36	nR:23	nF:0	node:[6744]	I -> R
T:2.749	nS:9903	nE:38	nI:35	nR:24	nF:0	node:[3741]	I -> R
T:2.792	nS:9903	nE:38	nI:34	nR:25	nF:0	node:[3764]	E -> I
T:2.942	nS:9903	nE:37	nI:35	nR:25	nF:0	node:[2768]	S -> E
T:2.942	nS:9902	nE:38	nI:35	nR:25	nF:0	node:[9796]	S -> E
T:2.958	nS:9901	nE:39	nI:35	nR:25	nF:0	node:[2592]	S -> E
T:2.964	nS:9900	nE:40	nI:35	nR:25	nF:0	node:[303]	E -> I
T:3.013	nS:9900	nE:39	nI:36	nR:25	nF:0	node:[3264]	I -> R
T:3.014	nS:9900	nE:39	nI:35	nR:26	nF:0	node:[5874]	I -> R
T:3.023	nS:9900	nE:39	nI:34	nR:27	nF:0	node:[1512]	S -> E
T:3.053	nS:9899	nE:40	nI:34	nR:27	nF:0	node:[2542]	S -> E
T:3.151	nS:9898	nE:41	nI:34	nR:27	nF:0	node:[228]	S -> E
T:3.160	nS:9897	nE:42	nI:34	nR:27	nF:0	node:[1523]	S -> E
T:3.240	nS:9896	nE:43	nI:34	nR:27	nF:0	node:[4890]	S -> E
T:3.269	nS:9895	nE:44	nI:34	nR:27	nF:0	node:[2732]	I -> R
T:3.279	nS:9895	nE:44	nI:33	nR:28	nF:0	node:[2659]	S -> E
T:3.376	nS:9894	nE:45	nI:33	nR:28	nF:0	node:[5311]	S -> E
T:3.402	nS:9893	nE:46	nI:33	nR:28	nF:0	node:[5804]	E -> I
T:3.443	nS:9893	nE:45	nI:34	nR:28	nF:0	node:[3576]	S -> E
T:3.451	nS:9892	nE:46	nI:34	nR:28	nF:0	node:[6030]	E -> I
T:3.459	nS:9892	nE:45	nI:35	nR:28	nF:0	node:[5233]	S -> E
T:3.491	nS:9891	nE:46	nI:35	nR:28	nF:0	node:[5490]	S -> E
T:3.522	nS:9890	nE:47	nI:35	nR:28	nF:0	node:[9558]	S -> E
T:3.621	nS:9889	nE:48	nI:35	nR:28	nF:0	node:[1536]	S -> E
T:3.642	nS:9888	nE:49	nI:35	nR:28	nF:0	node:[2495]	E -> I
T:3.643	nS:9888	nE:48	nI:36	nR:28	nF:0	node:[686]	S -> E
T:3.669	nS:9887	nE:49	nI:36	nR:28	nF:0	node:[1176]	E -> I
T:3.681	nS:9887	nE:48	nI:37	nR:28	nF:0	node:[2540]	S -> E
T:3.709	nS:9886	nE:49	nI:37	nR:28	nF:0	node:[3689]	S -> E
T:3.712	nS:9885	nE:50	nI:37	nR:28	nF:0	node:[9424]	S -> E
T:3.716	nS:9884	nE:51	nI:37	nR:28	nF:0	node:[8878]	E -> I
T:3.743	nS:9884	nE:50	nI:38	nR:28	nF:0	node:[5233]	E -> I
T:3.753	nS:9884	nE:49	nI:39	nR:28	nF:0	node:[9558]	E -> I
T:3.766	nS:9884	nE:48	nI:40	nR:28	nF:0	node:[3164]	S -> E
T:3.773	nS:9883	nE:49	nI:40	nR:28	nF:0	node:[9199]	S -> E
T:3.788	nS:9882	nE:50	nI:40	nR:28	nF:0	node:[9257]	S -> E
T:3.789	nS:9881	nE:51	nI:40	nR:28	nF:0	node:[2163]	I -> R
T:3.792	nS:9881	nE:51	nI:39	nR:29	nF:0	node:[3215]	S -> E
T:3.805	nS:9880	nE:52	nI:39	nR:29	nF:0	node:[1280]	S -> E
T:3.830	nS:9879	nE:53	nI:39	nR:29	nF:0	node:[2496]	I -> R
T:3.929	nS:9879	nE:53	nI:38	nR:30	nF:0	node:[7340]	S -> E
T:3.959	nS:9878	nE:54	nI:38	nR:30	nF:0	node:[3730]	S -> E
T:3.986	nS:9877	nE:55	nI:38	nR:30	nF:0	node:[2090]	S -> E
T:3.987	nS:9876	nE:56	nI:38	nR:30	nF:0	node:[9699]	S -> E
T:4.020	nS:9875	nE:57	nI:38	nR:30	nF:0	node:[3576]	E -> I
T:4.116	nS:9875	nE:56	nI:39	nR:30	nF:0	node:[9078]	S -> E
T:4.191	nS:9874	nE:57	nI:39	nR:30	nF:0	node:[4566]	S -> E
T:4.229	nS:9873	nE:58	nI:39	nR:30	nF:0	node:[257]	S -> E
T:4.289	nS:9872	nE:59	nI:39	nR:30	nF:0	node:[8878]	I -> R
T:4.290	nS:9872	nE:59	nI:38	nR:31	nF:0	node:[3431]	S -> E
T:4.302	nS:9871	nE:60	nI:38	nR:31	nF:0	node:[9825]	I -> R
T:4.380	nS:9871	nE:60	nI:37	nR:32	nF:0	node:[6077]	S -> E
T:4.420	nS:9870	nE:61	nI:37	nR:32	nF:0	node:[5243]	S -> E
T:4.432	nS:9869	nE:62	nI:37	nR:32	nF:0	node:[9449]	S -> E
T:4.449	nS:9868	nE:63	nI:37	nR:32	nF:0	node:[8248]	E -> I
T:4.473	nS:9868	nE:62	nI:38	nR:32	nF:0	node:[2046]	I -> R
T:4.475	nS:9868	nE:62	nI:37	nR:33	nF:0	node:[5042]	S -> E
T:4.505	nS:9867	nE:63	nI:37	nR:33	nF:0	node:[9558]	I -> R
T:4.506	nS:9867	nE:63	nI:36	nR:34	nF:0	node:[6461]	S -> E
T:4.506	nS:9866	nE:64	nI:36	nR:34	nF:0	node:[2330]	S -> E
T:4.507	nS:9865	nE:65	nI:36	nR:34	nF:0	node:[5490]	E -> I
T:4.587	nS:9865	nE:64	nI:37	nR:34	nF:0	node:[3764]	I -> R
T:4.623	nS:9865	nE:64	nI:36	nR:35	nF:0	node:[8372]	S -> E
T:4.631	nS:9864	nE:65	nI:36	nR:35	nF:0	node:[3721]	S -> E
T:4.654	nS:9863	nE:66	nI:36	nR:35	nF:0	node:[2222]	I -> R
T:4.695	nS:9863	nE:66	nI:35	nR:36	nF:0	node:[6216]	I -> R
T:4.708	nS:9863	nE:66	nI:34	nR:37	nF:0	node:[6172]	I -> R
T:4.716	nS:9863	nE:66	nI:33	nR:38	nF:0	node:[7599]	I -> R
T:4.717	nS:9863	nE:66	nI:32	nR:39	nF:0	node:[1686]	S -> E
T:4.753	nS:9862	nE:67	nI:32	nR:39	nF:0	node:[9827]	S -> E
T:4.813	nS:9861	nE:68	nI:32	nR:39	nF:0	node:[8970]	S -> E
T:4.816	nS:9860	nE:69	nI:32	nR:39	nF:0	node:[2592]	E -> I
T:4.854	nS:9860	nE:68	nI:33	nR:39	nF:0	node:[4851]	I -> R
T:4.880	nS:9860	nE:68	nI:32	nR:40	nF:0	node:[6205]	S -> E
T:4.903	nS:9859	nE:69	nI:32	nR:40	nF:0	node:[5736]	S -> E
T:4.923	nS:9858	nE:70	nI:32	nR:40	nF:0	node:[8764]	S -> E
T:4.942	nS:9857	nE:71	nI:32	nR:40	nF:0	node:[7996]	S -> E
T:4.944	nS:9856	nE:72	nI:32	nR:40	nF:0	node:[1220]	S -> E
T:4.983	nS:9855	nE:73	nI:32	nR:40	nF:0	node:[2522]	S -> E
T:5.014	nS:9854	nE:74	nI:32	nR:40	nF:0	node:[6077]	E -> I
T:5.027	nS:9854	nE:73	nI:33	nR:40	nF:0	node:[4837]	S -> E
T:5.057	nS:9853	nE:74	nI:33	nR:40	nF:0	node:[3068]	I -> R
T:5.075	nS:9853	nE:74	nI:32	nR:41	nF:0	node:[754]	S -> E
T:5.084	nS:9852	nE:75	nI:32	nR:41	nF:0	node:[9173]	S -> E
T:5.102	nS:9851	nE:76	nI:32	nR:41	nF:0	node:[2256]	S -> E
T:5.128	nS:9850	nE:77	nI:32	nR:41	nF:0	node:[8480]	S -> E
T:5.141	nS:9849	nE:78	nI:32	nR:41	nF:0	node:[5117]	S -> E
T:5.201	nS:9848	nE:79	nI:32	nR:41	nF:0	node:[6461]	E -> I
T:5.212	nS:9848	nE:78	nI:33	nR:41	nF:0	node:[64]	S -> E
T:5.224	nS:9847	nE:79	nI:33	nR:41	nF:0	node:[3689]	E -> I
T:5.225	nS:9847	nE:78	nI:34	nR:41	nF:0	node:[7340]	E -> I
T:5.231	nS:9847	nE:77	nI:35	nR:41	nF:0	node:[8123]	S -> E
T:5.237	nS:9846	nE:78	nI:35	nR:41	nF:0	node:[577]	E -> I
T:5.254	nS:9846	nE:77	nI:36	nR:41	nF:0	node:[2168]	S -> E
T:5.292	nS:9845	nE:78	nI:36	nR:41	nF:0	node:[4566]	E -> I
T:5.295	nS:9845	nE:77	nI:37	nR:41	nF:0	node:[3083]	S -> E
T:5.296	nS:9844	nE:78	nI:37	nR:41	nF:0	node:[1686]	E -> I
T:5.298	nS:9844	nE:77	nI:38	nR:41	nF:0	node:[5804]	I -> R
T:5.303	nS:9844	nE:77	nI:37	nR:42	nF:0	node:[5490]	I -> R
T:5.389	nS:9844	nE:77	nI:36	nR:43	nF:0	node:[9079]	S -> E
T:5.390	nS:9843	nE:78	nI:36	nR:43	nF:0	node:[3663]	S -> E
T:5.393	nS:9842	nE:79	nI:36	nR:43	nF:0	node:[5072]	I -> R
T:5.441	nS:9842	nE:79	nI:35	nR:44	nF:0	node:[257]	E -> I
T:5.506	nS:9842	nE:78	nI:36	nR:44	nF:0	node:[5453]	S -> E
T:5.587	nS:9841	nE:79	nI:36	nR:44	nF:0	node:[1348]	S -> E
T:5.589	nS:9840	nE:80	nI:36	nR:44	nF:0	node:[3576]	I -> R
T:5.600	nS:9840	nE:80	nI:35	nR:45	nF:0	node:[6813]	S -> E
T:5.600	nS:9839	nE:81	nI:35	nR:45	nF:0	node:[1220]	E -> I
T:5.624	nS:9839	nE:80	nI:36	nR:45	nF:0	node:[3829]	S -> E
T:5.652	nS:9838	nE:81	nI:36	nR:45	nF:0	node:[1411]	S -> E
T:5.664	nS:9837	nE:82	nI:36	nR:45	nF:0	node:[6273]	S -> E
T:5.699	nS:9836	nE:83	nI:36	nR:45	nF:0	node:[8443]	S -> E
T:5.718	nS:9835	nE:84	nI:36	nR:45	nF:0	node:[7340]	I -> R
T:5.768	nS:9835	nE:84	nI:35	nR:46	nF:0	node:[7937]	S -> E
T:5.781	nS:9834	nE:85	nI:35	nR:46	nF:0	node:[9394]	S -> E
T:5.781	nS:9833	nE:86	nI:35	nR:46	nF:0	node:[8443]	E -> I
T:5.792	nS:9833	nE:85	nI:36	nR:46	nF:0	node:[8343]	I -> R
T:5.795	nS:9833	nE:85	nI:35	nR:47	nF:0	node:[6306]	E -> I
T:5.822	nS:9833	nE:84	nI:36	nR:47	nF:0	node:[1435]	S -> E
T:5.857	nS:9832	nE:85	nI:36	nR:47	nF:0	node:[2227]	E -> I
T:5.863	nS:9832	nE:84	nI:37	nR:47	nF:0	node:[2662]	S -> E
T:5.917	nS:9831	nE:85	nI:37	nR:47	nF:0	node:[9078]	E -> I
T:5.920	nS:9831	nE:84	nI:38	nR:47	nF:0	node:[8736]	I -> R
T:5.943	nS:9831	nE:84	nI:37	nR:48	nF:0	node:[3318]	S -> E
T:5.952	nS:9830	nE:85	nI:37	nR:48	nF:0	node:[1471]	I -> R
T:6.009	nS:9830	nE:85	nI:36	nR:49	nF:0	node:[3281]	E -> I
T:6.043	nS:9830	nE:84	nI:37	nR:49	nF:0	node:[1686]	I -> R
T:6.114	nS:9830	nE:84	nI:36	nR:50	nF:0	node:[2635]	S -> E
T:6.133	nS:9829	nE:85	nI:36	nR:50	nF:0	node:[64]	E -> I
T:6.136	nS:9829	nE:84	nI:37	nR:50	nF:0	node:[5661]	S -> E
T:6.157	nS:9828	nE:85	nI:37	nR:50	nF:0	node:[5042]	E -> I
T:6.182	nS:9828	nE:84	nI:38	nR:50	nF:0	node:[4046]	E -> I
T:6.203	nS:9828	nE:83	nI:39	nR:50	nF:0	node:[3592]	E -> I
T:6.263	nS:9828	nE:82	nI:40	nR:50	nF:0	node:[4768]	E -> I
T:6.270	nS:9828	nE:81	nI:41	nR:50	nF:0	node:[2234]	S -> E
T:6.290	nS:9827	nE:82	nI:41	nR:50	nF:0	node:[6560]	S -> E
T:6.367	nS:9826	nE:83	nI:41	nR:50	nF:0	node:[2246]	S -> E
T:6.378	nS:9825	nE:84	nI:41	nR:50	nF:0	node:[3829]	E -> I
T:6.379	nS:9825	nE:83	nI:42	nR:50	nF:0	node:[2292]	I -> R
T:6.458	nS:9825	nE:83	nI:41	nR:51	nF:0	node:[8633]	S -> E
T:6.472	nS:9824	nE:84	nI:41	nR:51	nF:0	node:[3930]	S -> E
T:6.559	nS:9823	nE:85	nI:41	nR:51	nF:0	node:[1176]	I -> R
T:6.581	nS:9823	nE:85	nI:40	nR:52	nF:0	node:[1676]	S -> E
T:6.636	nS:9822	nE:86	nI:40	nR:52	nF:0	node:[2122]	S -> E
T:6.665	nS:9821	nE:87	nI:40	nR:52	nF:0	node:[1345]	S -> E
T:6.669	nS:9820	nE:88	nI:40	nR:52	nF:0	node:[2330]	E -> I
T:6.674	nS:9820	nE:87	nI:41	nR:52	nF:0	node:[3247]	S -> E
T:6.709	nS:9819	nE:88	nI:41	nR:52	nF:0	node:[1816]	E -> I
T:6.732	nS:9819	nE:87	nI:42	nR:52	nF:0	node:[8970]	E -> I
T:6.734	nS:9819	nE:86	nI:43	nR:52	nF:0	node:[3622]	I -> R
T:6.754	nS:9819	nE:86	nI:42	nR:53	nF:0	node:[5661]	E -> I
T:6.754	nS:9819	nE:85	nI:43	nR:53	nF:0	node:[7789]	S -> E
T:6.769	nS:9818	nE:86	nI:43	nR:53	nF:0	node:[7840]	S -> E
T:6.798	nS:9817	nE:87	nI:43	nR:53	nF:0	node:[5453]	E -> I
T:6.825	nS:9817	nE:86	nI:44	nR:53	nF:0	node:[2377]	S -> E
T:6.863	nS:9816	nE:87	nI:44	nR:53	nF:0	node:[7456]	I -> R
T:6.981	nS:9816	nE:87	nI:43	nR:54	nF:0	node:[3247]	E -> I
T:7.034	nS:9816	nE:86	nI:44	nR:54	nF:0	node:[7996]	E -> I
T:7.035	nS:9816	nE:85	nI:45	nR:54	nF:0	node:[6117]	S -> E
T:7.048	nS:9815	nE:86	nI:45	nR:54	nF:0	node:[1523]	E -> I
T:7.075	nS:9815	nE:85	nI:46	nR:54	nF:0	node:[7801]	S -> E
T:7.210	nS:9814	nE:86	nI:46	nR:54	nF:0	node:[6489]	S -> E
T:7.213	nS:9813	nE:87	nI:46	nR:54	nF:0	node:[9548]	S -> E
T:7.236	nS:9812	nE:88	nI:46	nR:54	nF:0	node:[6036]	I -> R
T:7.236	nS:9812	nE:88	nI:45	nR:55	nF:0	node:[6687]	I -> R
T:7.241	nS:9812	nE:88	nI:44	nR:56	nF:0	node:[4977]	S -> E
T:7.273	nS:9811	nE:89	nI:44	nR:56	nF:0	node:[5042]	I -> R
T:7.299	nS:9811	nE:89	nI:43	nR:57	nF:0	node:[1348]	E -> I
T:7.304	nS:9811	nE:88	nI:44	nR:57	nF:0	node:[2822]	S -> E
T:7.322	nS:9810	nE:89	nI:44	nR:57	nF:0	node:[64]	I -> R
T:7.372	nS:9810	nE:89	nI:43	nR:58	nF:0	node:[6681]	S -> E
T:7.428	nS:9809	nE:90	nI:43	nR:58	nF:0	node:[2363]	S -> E
T:7.440	nS:9808	nE:91	nI:43	nR:58	nF:0	node:[3663]	E -> I
T:7.487	nS:9808	nE:90	nI:44	nR:58	nF:0	node:[5453]	I -> R
T:7.507	nS:9808	nE:90	nI:43	nR:59	nF:0	node:[5500]	S -> E
T:7.523	nS:9807	nE:91	nI:43	nR:59	nF:0	node:[5006]	E -> I
T:7.543	nS:9807	nE:90	nI:44	nR:59	nF:0	node:[9827]	E -> I
T:7.550	nS:9807	nE:89	nI:45	nR:59	nF:0	node:[7833]	S -> E
T:7.552	nS:9806	nE:90	nI:45	nR:59	nF:0	node:[7990]	S -> E
T:7.562	nS:9805	nE:91	nI:45	nR:59	nF:0	node:[2592]	I -> R
T:7.610	nS:9805	nE:91	nI:44	nR:60	nF:0	node:[4058]	S -> E
T:7.629	nS:9804	nE:92	nI:44	nR:60	nF:0	node:[2363]	E -> I
T:7.644	nS:9804	nE:91	nI:45	nR:60	nF:0	node:[9817]	S -> E
T:7.703	nS:9803	nE:92	nI:45	nR:60	nF:0	node:[5661]	I -> R
T:7.736	nS:9803	nE:92	nI:44	nR:61	nF:0	node:[9796]	E -> I
T:7.775	nS:9803	nE:91	nI:45	nR:61	nF:0	node:[2473]	S -> E
T:7.782	nS:9802	nE:92	nI:45	nR:61	nF:0	node:[257]	I -> R
T:7.798	nS:9802	nE:92	nI:44	nR:62	nF:0	node:[1109]	S -> E
T:7.825	nS:9801	nE:93	nI:44	nR:62	nF:0	node:[72]	E -> I
T:7.861	nS:9801	nE:92	nI:45	nR:62	nF:0	node:[303]	I -> R
T:7.878	nS:9801	nE:92	nI:44	nR:63	nF:0	node:[8764]	E -> I
T:7.897	nS:9801	nE:91	nI:45	nR:63	nF:0	node:[2246]	E -> I
T:7.899	nS:9801	nE:90	nI:46	nR:63	nF:0	node:[110]	S -> E
T:7.907	nS:9800	nE:91	nI:46	nR:63	nF:0	node:[7937]	E -> I
T:7.943	nS:9800	nE:90	nI:47	nR:63	nF:0	node:[3039]	S -> E
T:7.965	nS:9799	nE:91	nI:47	nR:63	nF:0	node:[5445]	I -> R
T:7.992	nS:9799	nE:91	nI:46	nR:64	nF:0	node:[3721]	E -> I
T:7.992	nS:9799	nE:90	nI:47	nR:64	nF:0	node:[5601]	S -> E
T:7.995	nS:9798	nE:91	nI:47	nR:64	nF:0	node:[3721]	I -> R
T:8.031	nS:9798	nE:91	nI:46	nR:65	nF:0	node:[7245]	S -> E
T:8.055	nS:9797	nE:92	nI:46	nR:65	nF:0	node:[9993]	S -> E
T:8.077	nS:9796	nE:93	nI:46	nR:65	nF:0	node:[8802]	E -> I
T:8.083	nS:9796	nE:92	nI:47	nR:65	nF:0	node:[3083]	E -> I
T:8.089	nS:9796	nE:91	nI:48	nR:65	nF:0	node:[7717]	S -> E
T:8.094	nS:9795	nE:92	nI:48	nR:65	nF:0	node:[3099]	S -> E
T:8.097	nS:9794	nE:93	nI:48	nR:65	nF:0	node:[1512]	E -> I
T:8.113	nS:9794	nE:92	nI:49	nR:65	nF:0	node:[4837]	E -> I
T:8.127	nS:9794	nE:91	nI:50	nR:65	nF:0	node:[4977]	E -> I
T:8.146	nS:9794	nE:90	nI:51	nR:65	nF:0	node:[1207]	I -> R
T:8.167	nS:9794	nE:90	nI:50	nR:66	nF:0	node:[1279]	S -> E
T:8.170	nS:9793	nE:91	nI:50	nR:66	nF:0	node:[2563]	S -> E
T:8.192	nS:9792	nE:92	nI:50	nR:66	nF:0	node:[2474]	S -> E
T:8.194	nS:9791	nE:93	nI:50	nR:66	nF:0	node:[9078]	I -> R
T:8.241	nS:9791	nE:93	nI:49	nR:67	nF:0	node:[2662]	E -> I
T:8.262	nS:9791	nE:92	nI:50	nR:67	nF:0	node:[9282]	E -> I
T:8.285	nS:9791	nE:91	nI:51	nR:67	nF:0	node:[2122]	E -> I
T:8.299	nS:9791	nE:90	nI:52	nR:67	nF:0	node:[2540]	E -> I
T:8.303	nS:9791	nE:89	nI:53	nR:67	nF:0	node:[786]	S -> E
T:8.308	nS:9790	nE:90	nI:53	nR:67	nF:0	node:[4566]	I -> R
T:8.370	nS:9790	nE:90	nI:52	nR:68	nF:0	node:[2143]	S -> E
T:8.384	nS:9789	nE:91	nI:52	nR:68	nF:0	node:[6334]	S -> E
T:8.421	nS:9788	nE:92	nI:52	nR:68	nF:0	node:[1348]	I -> R
T:8.461	nS:9788	nE:92	nI:51	nR:69	nF:0	node:[1492]	S -> E
T:8.467	nS:9787	nE:93	nI:51	nR:69	nF:0	node:[6795]	S -> E
T:8.474	nS:9786	nE:94	nI:51	nR:69	nF:0	node:[8480]	E -> I
T:8.478	nS:9786	nE:93	nI:52	nR:69	nF:0	node:[8802]	I -> R
T:8.514	nS:9786	nE:93	nI:51	nR:70	nF:0	node:[3922]	S -> E
T:8.535	nS:9785	nE:94	nI:51	nR:70	nF:0	node:[2168]	E -> I
T:8.538	nS:9785	nE:93	nI:52	nR:70	nF:0	node:[4782]	S -> E
T:8.547	nS:9784	nE:94	nI:52	nR:70	nF:0	node:[686]	E -> I
T:8.569	nS:9784	nE:93	nI:53	nR:70	nF:0	node:[1279]	E -> I
T:8.575	nS:9784	nE:92	nI:54	nR:70	nF:0	node:[3247]	I -> R
T:8.581	nS:9784	nE:92	nI:53	nR:71	nF:0	node:[6306]	I -> R
T:8.594	nS:9784	nE:92	nI:52	nR:72	nF:0	node:[4196]	S -> E
T:8.606	nS:9783	nE:93	nI:52	nR:72	nF:0	node:[6487]	S -> E
T:8.617	nS:9782	nE:94	nI:52	nR:72	nF:0	node:[577]	I -> R
T:8.623	nS:9782	nE:94	nI:51	nR:73	nF:0	node:[5006]	I -> R
T:8.637	nS:9782	nE:94	nI:50	nR:74	nF:0	node:[1816]	I -> R
